job_title,job_category,salary_in_usd,experience_level,employment_type,work_setting,neighbourhood_group,neighbourhood,rent,latitude,longitude,amenity,amenity_value
Machine Learning Engineer,Machine Learning and AI,165000.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,3499.0,40.68479,-73.95732,has_gym,0.0
Data Engineer,Data Engineering,102000.0,Senior,Full-time,In-person,Queens,Ozone Park,4009.0,40.68182,-73.84442,has_elevator,0.0
Data Engineer,Data Engineering,187000.0,Mid-level,Full-time,Remote,Brooklyn,Greenpoint,4965.0,40.73756,-73.9535,size_sqft,812.0
Analytics Engineer,Leadership and Management,210000.0,Executive,Full-time,Remote,Brooklyn,Williamsburg,2445.0,40.71134819720268,-73.95338679325236,has_doorman,0.0
Machine Learning Engineer,Machine Learning and AI,126500.0,Senior,Full-time,In-person,Brooklyn,Prospect-Lefferts Gardens,3700.0,40.6607,-73.94932,min_to_subway,5.0
Data Engineer,Data Engineering,219650.0,Executive,Full-time,Remote,Brooklyn,East New York,3675.0,40.67346,-73.87263,min_to_subway,2.0
Research Scientist,Data Science and Research,136000.0,Senior,Full-time,Remote,Manhattan,Financial District,3300.0,40.70411,-74.00795,no_fee,1.0
Data Analyst,Data Analysis,88052.0,Senior,Full-time,Remote,Brooklyn,Crown Heights,9000.0,40.66786,-73.93783,has_washer_dryer,0.0
Data Quality Analyst,Data Quality and Operations,49216.0,Entry-level,Full-time,Remote,Brooklyn,Fort Greene,2350.0,40.6867,-73.97469,floor,16.0
Data Engineer,Data Engineering,148000.0,Mid-level,Full-time,In-person,Queens,Jamaica,2400.0,40.67595,-73.76463,has_elevator,1.0
Data Specialist,Data Management and Strategy,90000.0,Mid-level,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,3500.0,40.69039,-73.95418,bedrooms,1.0
Data Scientist,Data Science and Research,139000.0,Senior,Full-time,Remote,Brooklyn,Greenpoint,17500.0,40.73756,-73.9535,min_to_subway,3.0
Machine Learning Engineer,Machine Learning and AI,275000.0,Senior,Full-time,In-person,Manhattan,Upper East Side,10000.0,40.76293,-73.95961,bedrooms,2.0
Data Scientist,Data Science and Research,101000.0,Senior,Full-time,Remote,Manhattan,Chelsea,3775.0,40.74565,-73.99822,has_dishwasher,0.0
Research Analyst,Data Science and Research,142000.0,Mid-level,Full-time,In-person,Brooklyn,Williamsburg,2900.0,40.71643,-73.94906,has_washer_dryer,0.0
Data Engineer,Data Engineering,111550.0,Senior,Full-time,In-person,Queens,Long Island City,3000.0,40.74426,-73.95789,has_patio,0.0
Data Scientist,Data Science and Research,160000.0,Senior,Full-time,In-person,Brooklyn,Prospect-Lefferts Gardens,3575.0,40.65487,-73.96172,min_to_subway,9.0
Data Engineer,Data Engineering,150000.0,Senior,Full-time,In-person,Brooklyn,Clinton Hill,6200.0,40.68799,-73.9652,bedrooms,2.0
Analytics Engineer,Leadership and Management,172200.0,Mid-level,Full-time,Remote,Brooklyn,Sunset Park,5740.0,40.64009,-74.01714,size_sqft,1115.0
Applied Scientist,Data Science and Research,222200.0,Senior,Full-time,In-person,Brooklyn,Greenpoint,2395.0,40.72974,-73.9529,has_elevator,1.0
Data Scientist,Data Science and Research,185000.0,Senior,Full-time,In-person,Queens,Sunnyside,2695.0,40.74341,-73.92158,building_age_yrs,116.0
Data Science Engineer,Data Science and Research,140000.0,Senior,Full-time,Remote,Brooklyn,Crown Heights,6695.0,40.67823,-73.94719,bathrooms,2.0
Data Engineer,Data Engineering,108500.0,Mid-level,Full-time,In-person,Manhattan,Tribeca,6000.0,40.71725,-74.00528,no_fee,0.0
Data Scientist,Data Science and Research,185000.0,Senior,Full-time,In-person,Manhattan,Hell's Kitchen,10000.0,40.75679,-73.9981,has_dishwasher,1.0
Data Scientist,Data Science and Research,204500.0,Mid-level,Full-time,In-person,Manhattan,Upper East Side,3400.0,40.77356,-73.9518,has_elevator,0.0
Data Analyst,Data Analysis,85000.0,Mid-level,Full-time,In-person,Manhattan,Lower East Side,2599.0,40.72014,-73.98601,has_gym,0.0
Machine Learning Engineer,Machine Learning and AI,234500.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,3700.0,40.68683,-73.92891,bedrooms,1.0
Data Engineer,Data Engineering,108000.0,Mid-level,Full-time,In-person,Manhattan,Upper West Side,5555.0,40.78942,-73.97513,bedrooms,2.0
Data Engineer,Data Engineering,175000.0,Senior,Full-time,Remote,Manhattan,Upper West Side,8500.0,40.7764,-73.98371,has_dishwasher,0.0
Data Scientist,Data Science and Research,150000.0,Senior,Full-time,Remote,Queens,Astoria,10500.0,40.76423,-73.91891,floor,9.0
Machine Learning Engineer,Machine Learning and AI,200000.0,Senior,Full-time,Remote,Brooklyn,Crown Heights,3800.0,40.67432,-73.94744,has_dishwasher,0.0
Data Scientist,Data Science and Research,176000.0,Senior,Full-time,Remote,Manhattan,Chelsea,16000.0,40.74467,-74.0059,has_roofdeck,0.0
Data Analyst,Data Analysis,192000.0,Senior,Full-time,Remote,Brooklyn,Bedford-Stuyvesant,4550.0,40.69119,-73.95464,has_gym,0.0
Data Analyst,Data Analysis,125000.0,Mid-level,Full-time,In-person,Queens,Jackson Heights,4300.0,40.75585,-73.87319,has_elevator,0.0
Data Scientist,Data Science and Research,220000.0,Senior,Full-time,Remote,Manhattan,East Harlem,8500.0,40.8019,-73.93762,bedrooms,2.0
Data Scientist,Data Science and Research,186200.0,Senior,Full-time,Remote,Queens,Sunnyside,1875.0,40.74523,-73.92318,has_doorman,0.0
Data Scientist,Data Science and Research,175000.0,Senior,Full-time,Remote,Manhattan,East Village,3350.0,40.72999,-73.98764,bathrooms,2.0
Data Engineer,Data Engineering,100000.0,Mid-level,Full-time,Remote,Manhattan,Harlem,3730.0,40.80528,-73.94742,bathrooms,1.0
Analytics Engineer,Leadership and Management,123750.0,Senior,Full-time,In-person,Manhattan,Upper West Side,3515.0,40.78184,-73.98219,floor,8.0
Data Analyst,Data Analysis,80000.0,Mid-level,Full-time,Remote,Manhattan,Upper East Side,4995.0,40.77517,-73.95386,min_to_subway,4.0
Data Scientist,Data Science and Research,225000.0,Senior,Full-time,In-person,Brooklyn,Clinton Hill,15000.0,40.68566,-73.96781,has_patio,0.0
Machine Learning Engineer,Machine Learning and AI,190000.0,Senior,Full-time,Remote,Brooklyn,Williamsburg,4000.0,40.71802,-73.95886,floor,3.0
Business Intelligence Analyst,BI and Visualization,125009.0,Mid-level,Full-time,Remote,Brooklyn,Prospect Heights,6000.0,40.67782,-73.97205,has_doorman,0.0
Data Analyst,Data Analysis,94600.0,Entry-level,Full-time,In-person,Brooklyn,Williamsburg,5000.0,40.7137,-73.94378,size_sqft,631.0
Machine Learning Scientist,Machine Learning and AI,105500.0,Senior,Full-time,In-person,Staten Island,Mariners Harbor,3550.0,40.62915,-74.16214,has_doorman,0.0
Data Analyst,Data Analysis,38868.0,Mid-level,Full-time,In-person,Manhattan,Lower East Side,3300.0,40.72176,-73.98695,building_age_yrs,86.0
Business Intelligence Engineer,BI and Visualization,155000.0,Senior,Full-time,Remote,Queens,Bellerose,3200.0,40.72415,-73.73002,bedrooms,1.0
Machine Learning Infrastructure Engineer,Machine Learning and AI,235000.0,Senior,Full-time,Remote,Manhattan,Harlem,3045.0,40.82147,-73.94774,has_elevator,0.0
Data Engineer,Data Engineering,105700.0,Senior,Full-time,In-person,Queens,Briarwood,5400.0,40.70909,-73.8181,has_elevator,1.0
Data Scientist,Data Science and Research,60000.0,Mid-level,Full-time,In-person,Queens,Ridgewood,5256.0,40.70749,-73.916,bedrooms,2.0
Data Scientist,Data Science and Research,161000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,1525.0,40.7195,-73.95964,has_washer_dryer,0.0
Machine Learning Engineer,Machine Learning and AI,222405.0,Senior,Full-time,In-person,Brooklyn,Carroll Gardens,3000.0,40.67813,-73.99398,has_washer_dryer,0.0
Research Engineer,Data Science and Research,190000.0,Senior,Full-time,In-person,Manhattan,Midtown,4500.0,40.74602,-73.98019,has_gym,0.0
Machine Learning Engineer,Machine Learning and AI,100000.0,Mid-level,Full-time,In-person,Brooklyn,Bushwick,7795.0,40.68478,-73.9066,has_roofdeck,0.0
Machine Learning Engineer,Machine Learning and AI,140100.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,10000.0,40.71207,-73.96503,floor,3.0
BI Developer,BI and Visualization,167500.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,2499.0,40.68462,-73.93839,has_elevator,1.0
Machine Learning Engineer,Machine Learning and AI,176000.0,Senior,Full-time,In-person,Manhattan,Chelsea,3800.0,40.74085,-74.00339,size_sqft,800.0
Data Scientist,Data Science and Research,129300.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,4686.0,40.68849,-73.94224,has_doorman,0.0
Applied Scientist,Data Science and Research,222200.0,Senior,Full-time,In-person,Manhattan,Hell's Kitchen,6861.0,40.76119,-73.99225,building_age_yrs,16.0
Research Scientist,Data Science and Research,127300.0,Senior,Full-time,In-person,Manhattan,Hell's Kitchen,2000.0,40.76203,-73.98869,has_elevator,0.0
Data Operations Analyst,Data Quality and Operations,154000.0,Senior,Full-time,In-person,Manhattan,Upper West Side,4395.0,40.78263,-73.97596,has_patio,0.0
Data Scientist,Data Science and Research,150000.0,Entry-level,Full-time,In-person,Bronx,Kingsbridge,5735.0,40.86639,-73.90151,no_fee,1.0
Data Architect,Data Architecture and Modeling,155000.0,Senior,Full-time,Remote,Manhattan,Washington Heights,3380.0,40.83383,-73.94303,floor,12.0
Data Engineer,Data Engineering,100000.0,Senior,Full-time,Remote,Brooklyn,Bedford-Stuyvesant,4550.0,40.68501,-73.94354,has_patio,0.0
Data Scientist,Data Science and Research,70000.0,Mid-level,Full-time,In-person,Brooklyn,Greenpoint,2395.0,40.73386,-73.95582,min_to_subway,8.0
Data Scientist,Data Science and Research,162000.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,3100.0,40.69047,-73.94258,building_age_yrs,42.0
Machine Learning Engineer,Machine Learning and AI,36000.0,Entry-level,Full-time,Remote,Brooklyn,Prospect-Lefferts Gardens,2495.0,40.65715,-73.94925,no_fee,0.0
Data Architect,Data Architecture and Modeling,190000.0,Senior,Full-time,In-person,Manhattan,Murray Hill,2950.0,40.74792,-73.98198,has_elevator,0.0
Data Engineer,Data Engineering,105700.0,Senior,Full-time,In-person,Queens,Flushing,3500.0,40.75087,-73.80999,has_patio,0.0
Data Engineer,Data Engineering,255000.0,Senior,Full-time,In-person,Brooklyn,Sunset Park,8500.0,40.65318,-74.00529,bathrooms,2.0
Data Analyst,Data Analysis,123000.0,Mid-level,Full-time,Remote,Brooklyn,Boerum Hill,4575.0,40.6832,-73.98109,has_doorman,1.0
Machine Learning Engineer,Machine Learning and AI,370000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,3200.0,40.70893,-73.94886,has_dishwasher,0.0
Research Scientist,Data Science and Research,145900.0,Senior,Full-time,In-person,Brooklyn,Bushwick,2650.0,40.70225,-73.91418,min_to_subway,4.0
Data Architect,Data Architecture and Modeling,147000.0,Senior,Full-time,In-person,Manhattan,Harlem,2499.0,40.81145,-73.94593,floor,21.0
Business Intelligence Analyst,BI and Visualization,112000.0,Senior,Full-time,In-person,Manhattan,Hell's Kitchen,7000.0,40.76681,-73.98638,has_dishwasher,0.0
Machine Learning Engineer,Machine Learning and AI,119000.0,Senior,Full-time,In-person,Manhattan,NoHo,4040.0,40.72586,-73.99515,min_to_subway,8.0
Research Scientist,Data Science and Research,220000.0,Executive,Full-time,In-person,Manhattan,Washington Heights,3195.0,40.84903,-73.93144,has_gym,0.0
Business Intelligence Developer,BI and Visualization,66825.0,Senior,Full-time,In-person,Queens,Woodside,2199.0,40.75482,-73.90828,min_to_subway,5.0
Data Engineer,Data Engineering,145000.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,14500.0,40.68921,-73.95439,has_washer_dryer,0.0
Data Engineer,Data Engineering,135000.0,Senior,Full-time,In-person,Manhattan,Harlem,3100.0,40.82823,-73.95054,min_to_subway,3.0
Machine Learning Engineer,Machine Learning and AI,241300.0,Senior,Full-time,In-person,Manhattan,Gramercy,6200.0,40.73481,-73.98422,no_fee,1.0
Data Infrastructure Engineer,Data Engineering,145000.0,Senior,Full-time,In-person,Brooklyn,Prospect Heights,17500.0,40.6765,-73.96466,has_elevator,0.0
Data Scientist,Data Science and Research,187415.0,Senior,Full-time,In-person,Brooklyn,Crown Heights,7995.0,40.67478,-73.95165,has_dishwasher,0.0
Data Analyst,Data Analysis,110000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,4195.0,40.71731,-73.95272,has_gym,0.0
Machine Learning Engineer,Machine Learning and AI,204500.0,Senior,Full-time,In-person,Brooklyn,Bushwick,6800.0,40.69867,-73.92866,bathrooms,1.0
Data Engineer,Data Engineering,139400.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,3900.0,40.71752,-73.94187,has_gym,0.0
Business Intelligence Engineer,BI and Visualization,220000.0,Senior,Full-time,In-person,Brooklyn,Prospect Heights,9900.0,40.67932,-73.96787,has_doorman,0.0
Data Engineer,Data Engineering,90000.0,Mid-level,Full-time,Remote,Brooklyn,Williamsburg,3975.0,40.71495,-73.96079,has_washer_dryer,0.0
Applied Scientist,Data Science and Research,260000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,5340.0,40.71164,-73.96108,has_patio,0.0
Data Engineer,Data Engineering,116000.0,Senior,Full-time,Remote,Manhattan,Upper West Side,4500.0,40.79936,-73.96155,has_patio,0.0
Research Engineer,Data Science and Research,150000.0,Entry-level,Full-time,In-person,Manhattan,Upper East Side,6250.0,40.7628,-73.9651,has_doorman,0.0
Machine Learning Engineer,Machine Learning and AI,309000.0,Senior,Full-time,In-person,Brooklyn,Fort Greene,4010.0,40.68987,-73.97681,has_roofdeck,0.0
Data Analyst,Data Analysis,185000.0,Senior,Full-time,In-person,Manhattan,Chelsea,3375.0,40.73861,-73.99482,has_gym,0.0
Applied Scientist,Data Science and Research,184000.0,Senior,Full-time,Remote,Manhattan,Lower East Side,3800.0,40.71989,-73.98954,bedrooms,1.0
Machine Learning Engineer,Machine Learning and AI,170000.0,Senior,Full-time,In-person,Brooklyn,Kensington,16000.0,40.6465,-73.97959,floor,2.0
Data Scientist,Data Science and Research,172100.0,Senior,Full-time,In-person,Bronx,Mott Haven,7500.0,40.80948,-73.9243,has_washer_dryer,0.0
Data Engineer,Data Engineering,145000.0,Senior,Full-time,In-person,Queens,Forest Hills,9201.0,40.71269,-73.85365,has_gym,0.0
Machine Learning Engineer,Machine Learning and AI,220000.0,Senior,Full-time,In-person,Manhattan,East Harlem,3800.0,40.80134,-73.94374,bathrooms,1.0
AI Engineer,Machine Learning and AI,64781.0,Senior,Full-time,Remote,Brooklyn,Prospect Heights,3150.0,40.67774,-73.96398,has_dishwasher,0.0
Research Analyst,Data Science and Research,148350.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,2200.0,40.70684,-73.94227,has_gym,0.0
Data Scientist,Data Science and Research,187415.0,Senior,Full-time,In-person,Brooklyn,Fort Greene,6450.0,40.68876,-73.97758,has_elevator,0.0
Research Scientist,Data Science and Research,190000.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,1999.0,40.68567,-73.94865,bathrooms,1.0
Data Engineer,Data Engineering,154000.0,Senior,Full-time,Remote,Brooklyn,Bedford-Stuyvesant,3500.0,40.68611,-73.93089,has_elevator,1.0
BI Developer,BI and Visualization,154800.0,Mid-level,Full-time,In-person,Manhattan,Harlem,5900.0,40.80846,-73.94096,bedrooms,1.0
Data Developer,Leadership and Management,144700.0,Senior,Full-time,In-person,Brooklyn,Greenpoint,2575.0,40.72746,-73.94016,has_roofdeck,0.0
Data Engineer,Data Engineering,180514.0,Senior,Full-time,Remote,Manhattan,Upper West Side,3000.0,40.79999,-73.96338,size_sqft,730.0
Data Engineer,Data Engineering,143000.0,Senior,Full-time,In-person,Brooklyn,Crown Heights,2300.0,40.67449,-73.91413,has_dishwasher,0.0
Machine Learning Engineer,Machine Learning and AI,220000.0,Senior,Full-time,In-person,Brooklyn,Park Slope,3500.0,40.67908,-73.97405,bathrooms,1.0
Data Scientist,Data Science and Research,207900.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,17990.0,40.68563,-73.95561,building_age_yrs,2.0
Data Modeler,Data Architecture and Modeling,195000.0,Senior,Full-time,In-person,Manhattan,East Village,4500.0,40.72357,-73.98753,has_elevator,0.0
Data Analyst,Data Analysis,177000.0,Senior,Full-time,Remote,Manhattan,Upper East Side,2628.0,40.77674,-73.95164,building_age_yrs,41.0
Data Scientist,Data Science and Research,169374.0,Senior,Full-time,Remote,Bronx,Concourse Village,2100.0,40.83178,-73.91817,bathrooms,1.0
Machine Learning Engineer,Machine Learning and AI,370000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,3200.0,40.70893,-73.94886,has_patio,0.0
Data Engineer,Data Engineering,174500.0,Executive,Full-time,Remote,Manhattan,East Village,2100.0,40.72824,-73.98336,size_sqft,400.0
Data Lead,Leadership and Management,130000.0,Mid-level,Full-time,Remote,Manhattan,Washington Heights,3300.0,40.83308,-73.94103,has_doorman,0.0
Data Scientist,Data Science and Research,136000.0,Mid-level,Full-time,In-person,Brooklyn,Greenpoint,6700.0,40.72292,-73.94577,min_to_subway,1.0
Data Engineer,Data Engineering,213600.0,Senior,Full-time,In-person,Manhattan,Upper West Side,3700.0,40.77929,-73.97787,min_to_subway,2.0
Data Scientist,Data Science and Research,153600.0,Senior,Full-time,In-person,Brooklyn,Park Slope,2595.0,40.6751,-73.9785,has_dishwasher,0.0
Data Engineer,Data Engineering,154000.0,Mid-level,Full-time,In-person,Brooklyn,Fort Greene,6200.0,40.68762,-73.97168,no_fee,0.0
Data Engineer,Data Engineering,94000.0,Senior,Full-time,In-person,Brooklyn,Fort Hamilton,8000.0,40.61933,-74.03208,no_fee,0.0
Machine Learning Engineer,Machine Learning and AI,180000.0,Mid-level,Full-time,Remote,Brooklyn,Prospect Heights,2125.0,40.67914,-73.96443,has_patio,0.0
Data Scientist,Data Science and Research,316000.0,Senior,Full-time,In-person,Brooklyn,Bushwick,6100.0,40.69942,-73.91209,has_roofdeck,0.0
Machine Learning Engineer,Machine Learning and AI,159000.0,Senior,Full-time,In-person,Brooklyn,Park Slope,10000.0,40.66943,-73.98188,has_patio,0.0
Machine Learning Engineer,Machine Learning and AI,273400.0,Senior,Full-time,In-person,Manhattan,East Harlem,10904.0,40.79128,-73.94125,building_age_yrs,6.0
Data Scientist,Data Science and Research,90700.0,Senior,Full-time,In-person,Brooklyn,Canarsie,3995.0,40.6384,-73.91611,has_dishwasher,1.0
Machine Learning Engineer,Machine Learning and AI,239000.0,Senior,Full-time,Remote,Queens,Astoria,7650.0,40.75976,-73.92603,bathrooms,1.0
Data Scientist,Data Science and Research,166000.0,Mid-level,Full-time,In-person,Manhattan,Kips Bay,5500.0,40.73808,-73.98001,size_sqft,1165.0
Data Scientist,Data Science and Research,94100.0,Senior,Full-time,In-person,Staten Island,Concord,3550.0,40.60035,-74.09103,bedrooms,1.0
Data Analyst,Data Analysis,94770.0,Senior,Full-time,Remote,Bronx,Melrose,3600.0,40.82301,-73.91396,min_to_subway,6.0
Data Engineer,Data Engineering,160000.0,Senior,Full-time,In-person,Manhattan,SoHo,4400.0,40.72247,-73.999,has_dishwasher,1.0
Data Engineer,Data Engineering,150000.0,Mid-level,Full-time,In-person,Brooklyn,Williamsburg,6996.0,40.71207,-73.9468,has_patio,0.0
MLOps Engineer,Machine Learning and AI,58300.0,Entry-level,Full-time,In-person,Queens,Ridgewood,4800.0,40.70271,-73.8993,bedrooms,2.0
Data Analyst,Data Analysis,142000.0,Senior,Full-time,In-person,Brooklyn,Brooklyn Heights,4500.0,40.69414,-73.99572,has_gym,0.0
Data Scientist,Data Science and Research,116000.0,Mid-level,Full-time,In-person,Brooklyn,Park Slope,3650.0,40.6732,-73.97998,no_fee,0.0
Machine Learning Engineer,Machine Learning and AI,142200.0,Senior,Full-time,In-person,Manhattan,Midtown,4850.0,40.75914,-73.96119,bathrooms,1.0
